"","date_of_fire","latitude","longitude","time_of_fire","satellite","instrument","daynight","mean_elevation","mean_slope","mean_aspect","avg_windspeed","rain","avg_hum","avg_temp"
"1717",2021-02-28,-33.98253,19.00891,2304,"N20","VIIRS","N",1375.4399,58.012173,72.266579,0.84,0,46.1,30.215
"1718",2021-02-28,-33.98526,19.0108,2304,"N20","VIIRS","N",1150.4399,47.790154,127.10602,0.84,0,46.1,30.215
"1719",2021-02-28,-33.99001,19.00814,2304,"N20","VIIRS","N",1139.4399,49.112061,160.5264,0.84,0,46.1,30.215
"1720",2021-02-28,-34.01894,18.98183,2304,"N20","VIIRS","N",1322.95,18.638638,9.6472425,0.84,0,46.1,30.215
"1721",2021-02-28,-33.98817,19.00991,2304,"N20","VIIRS","N",1234.4399,22.834066,94.628647,0.84,0,46.1,30.215
"1722",2021-02-28,-33.95741,18.98475,2304,"N20","VIIRS","N",524.62,16.467468,344.12466,0.84,0,46.1,30.215
"1723",2021-02-28,-33.98594,19.01356,2304,"N20","VIIRS","N",1247.4399,52.560535,296.59698,0.84,0,46.1,30.215
"1724",2021-02-28,-34.01778,18.97713,2304,"N20","VIIRS","N",967.15002,36.06345,232.6268,0.84,0,46.1,30.215
"1725",2021-02-28,-33.98328,19.01191,2304,"N20","VIIRS","N",1136.4399,26.34832,268.76422,0.84,0,46.1,30.215
"1726",2021-02-28,-34.02399,18.98046,2304,"N20","VIIRS","N",1156.15,36.424656,253.43163,0.84,0,46.1,30.215
"1727",2021-02-28,-34.0225,18.97437,2304,"N20","VIIRS","N",861.15002,32.199959,301.73584,0.84,0,46.1,30.215
"1728",2021-02-28,-34.0278,18.9898,2340,"Aqua","MODIS","N",1309.24,9.3334694,87.719856,0.84,0,46.1,30.215
"1729",2021-02-28,-34.0248,18.9733,2340,"Aqua","MODIS","N",966.15002,29.822664,66.621735,0.84,0,46.1,30.215
"1730",2021-02-28,-34.02333,18.97947,2354,"N","VIIRS","N",1095.15,40.233433,207.88968,0.84,0,46.1,30.215
"1731",2021-02-28,-33.99031,19.00739,2354,"N","VIIRS","N",1107.4399,47.703526,151.19467,0.84,0,46.1,30.215
"1732",2021-02-28,-33.95855,18.98301,2354,"N","VIIRS","N",593.09998,28.447206,74.4366,0.84,0,46.1,30.215
"1733",2021-02-28,-33.95915,18.98736,2354,"N","VIIRS","N",628.53003,36.749176,53.966118,0.84,0,46.1,30.215
"1734",2021-02-28,-34.02391,18.98374,2354,"N","VIIRS","N",1367.15,33.820797,277.5047,0.84,0,46.1,30.215
"1735",2021-02-28,-33.98681,19.00776,2354,"N","VIIRS","N",1321.4399,31.894848,132.46805,0.84,0,46.1,30.215
"1736",2021-02-28,-33.98335,19.00842,2354,"N","VIIRS","N",1384.4399,29.446566,149.65688,0.84,0,46.1,30.215
"1737",2021-02-28,-34.02276,18.97533,2354,"N","VIIRS","N",936.15002,22.023111,245.39693,0.84,0,46.1,30.215
"1738",2021-03-01,-34.02364,18.98081,44,"N20","VIIRS","N",1176.15,35.919167,246.68484,1.13,0.6,63.6,24.275
"1739",2021-03-01,-34.02348,18.97643,44,"N20","VIIRS","N",984.15002,44.446743,327.20651,1.13,0.6,63.6,24.275
"1740",2021-03-01,-33.96476,18.98136,2245,"N20","VIIRS","N",1048.01,39.415077,13.02986,1.13,0.6,63.6,24.275
"1741",2021-03-01,-33.9646,18.98847,2335,"N","VIIRS","N",846.13,31.318501,48.86372,1.13,0.6,63.6,24.275
"1742",2021-03-01,-33.96806,18.98778,2335,"N","VIIRS","N",1061.01,55.419102,28.554287,1.13,0.6,63.6,24.275
"1743",2022-05-03,-33.98207,18.96168,1151,"N","VIIRS","D",379.22998,7.7628922,221.55858,1.31,0,60.05,17.645
"1744",2022-05-03,-33.98384,18.95532,1331,"N","VIIRS","D",319.19,6.1872668,237.73262,1.31,0,60.05,17.645
"1745",2022-06-11,-34.01536,18.91598,1211,"N20","VIIRS","D",828.68921,24.934816,241.66411,3.62,0,36.23,20.06
"1746",2022-06-11,-34.00291,18.91137,2239,"N","VIIRS","N",1037.83,17.532509,40.43119,3.62,0,36.23,20.06
"1747",2022-06-11,-34.00189,18.89503,2239,"N","VIIRS","N",442.87997,24.223055,244.25471,3.62,0,36.23,20.06
"1748",2022-06-12,-34.0105,18.9145,829,"Terra","MODIS","D",835.42004,24.435577,268.49033,4,7.11,59.005,17.55
"1749",2022-06-12,-34.00488,18.9049,1241,"N","VIIRS","D",644.96002,48.032803,230.8499,4,7.11,59.005,17.55
"1750",2022-06-12,-34.00558,18.90083,1241,"N","VIIRS","D",440.79999,18.659037,254.46146,4,7.11,59.005,17.55
"1751",2022-06-12,-34.00145,18.90414,1241,"N","VIIRS","D",774.685,36.288155,210.42458,4,7.11,59.005,17.55
"1752",2023-05-03,-33.98142,18.94569,1250,"N","VIIRS","D",293.66998,5.506351,35.837193,0.94,0,70.96,14.715
"1753",2023-10-19,-33.98235,18.9571,1229,"N20","VIIRS","D",332.88998,6.88308,216.90753,3.56,0,55.935,25.405
"1754",2023-10-19,-33.9893,18.9552,1233,"Aqua","MODIS","D",336.29999,5.1813755,22.248201,3.56,0,55.935,25.405
"1755",2024-05-09,-33.95964,18.92918,1159,"N20","VIIRS","D",298.38998,11.286383,182.94518,0.69,0,71.72,13.645
"1756",2024-05-09,-33.96191,18.92999,1159,"N20","VIIRS","D",269.31,10.504622,208.2469,0.69,0,71.72,13.645
"1757",2024-05-09,-33.95886,18.9305,1249,"N21","VIIRS","D",341.04999,18.631586,196.56763,0.69,0,71.72,13.645
"1758",2024-05-09,-33.96144,18.93125,1313,"N","VIIRS","D",287.57999,22.24999,198.98094,0.69,0,71.72,13.645
"1759",2024-05-15,-33.95932,18.93192,1146,"N20","VIIRS","D",326.29001,17.207506,290.80762,0.35,0,68.095,16.825
"1760",2024-05-15,-33.96273,18.9305,1146,"N20","VIIRS","D",267.70999,11.394233,302.42078,0.35,0,68.095,16.825
"1761",2024-05-15,-33.95984,18.93049,1234,"N21","VIIRS","D",313.04999,17.923641,183.86789,0.35,0,68.095,16.825
"1762",2024-05-15,-33.96315,18.93128,1234,"N21","VIIRS","D",281.51001,18.208836,226.98248,0.35,0,68.095,16.825
"1763",2024-05-15,-33.96085,18.92775,1301,"N","VIIRS","D",268.20001,13.707777,208.45023,0.35,0,68.095,16.825
"1764",2024-05-15,-33.96577,18.93268,1326,"N20","VIIRS","D",251.85001,18.570919,288.99399,0.35,0,68.095,16.825
"1765",2024-05-17,-33.96712,18.95053,27,"N20","VIIRS","N",477.14999,10.000834,217.23651,0.37,0,80.96,16.375
